# Time(s)     N            E            Z
 2.43200e+01 -1.20381e-21  1.96597e-05  1.52174e-04
 2.43300e+01  1.33632e-20 -2.18238e-04 -4.89605e-04
 2.43400e+01 -6.37813e-21  1.04163e-04  1.63995e-04
 2.43500e+01  1.11120e-20 -1.81473e-04 -4.57882e-04
 2.43600e+01 -7.04882e-21  1.15116e-04  2.10345e-04
 2.43700e+01  1.12323e-20 -1.83438e-04 -4.14031e-04
 2.43800e+01 -6.88843e-21  1.12497e-04  2.52882e-04
 2.43900e+01  1.13921e-20 -1.86048e-04 -3.81257e-04
 2.44000e+01 -6.96341e-21  1.13721e-04  2.82727e-04
 2.44100e+01  1.13061e-20 -1.84643e-04 -3.60764e-04
 2.44200e+01 -7.19381e-21  1.17484e-04  3.00960e-04
 2.44300e+01  1.11671e-20 -1.82373e-04 -3.51159e-04
 2.44400e+01 -7.41592e-21  1.21111e-04  3.09849e-04
 2.44500e+01  1.10492e-20 -1.80447e-04 -3.48485e-04
 2.44600e+01 -7.63226e-21  1.24644e-04  3.14447e-04
 2.44700e+01  1.09232e-20 -1.78389e-04 -3.48125e-04
 2.44800e+01 -7.86116e-21  1.28382e-04  3.17924e-04
 2.44900e+01  1.07895e-20 -1.76206e-04 -3.48354e-04
 2.45000e+01 -8.09143e-21  1.32143e-04  3.21065e-04
 2.45100e+01  1.06618e-20 -1.74120e-04 -3.48859e-04
 2.45200e+01 -8.31137e-21  1.35735e-04  3.23984e-04
 2.45300e+01  1.05484e-20 -1.72268e-04 -3.49595e-04
 2.45400e+01 -8.51563e-21  1.39071e-04  3.26712e-04
 2.45500e+01  1.04524e-20 -1.70700e-04 -3.50532e-04
 2.45600e+01 -8.70300e-21  1.42131e-04  3.29278e-04
 2.45700e+01  1.03737e-20 -1.69416e-04 -3.51641e-04
 2.45800e+01 -8.87427e-21  1.44928e-04  3.31713e-04
 2.45900e+01  1.03112e-20 -1.68394e-04 -3.52892e-04
 2.46000e+01 -9.03100e-21  1.47487e-04  3.34044e-04
 2.46100e+01  1.02630e-20 -1.67607e-04 -3.54261e-04
 2.46200e+01 -9.17497e-21  1.49839e-04  3.36295e-04
 2.46300e+01  1.02274e-20 -1.67026e-04 -3.55727e-04
 2.46400e+01 -9.30788e-21  1.52009e-04  3.38484e-04
 2.46500e+01  1.02028e-20 -1.66625e-04 -3.57273e-04
 2.46600e+01 -9.43130e-21  1.54025e-04  3.40625e-04
 2.46700e+01  1.01878e-20 -1.66379e-04 -3.58888e-04
 2.46800e+01 -9.54658e-21  1.55907e-04  3.42731e-04
 2.46900e+01  1.01810e-20 -1.66269e-04 -3.60561e-04
 2.47000e+01 -9.65492e-21  1.57677e-04  3.44809e-04
 2.47100e+01  1.01815e-20 -1.66276e-04 -3.62285e-04
 2.47200e+01 -9.75732e-21  1.59349e-04  3.46868e-04
 2.47300e+01  1.01881e-20 -1.66385e-04 -3.64054e-04
 2.47400e+01 -9.85466e-21  1.60939e-04  3.48912e-04
 2.47500e+01  1.02003e-20 -1.66584e-04 -3.65864e-04
 2.47600e+01 -9.94768e-21  1.62458e-04  3.50947e-04
 2.47700e+01  1.02172e-20 -1.66860e-04 -3.67709e-04
 2.47800e+01 -1.00370e-20  1.63917e-04  3.52975e-04
 2.47900e+01  1.02384e-20 -1.67206e-04 -3.69588e-04
 2.48000e+01 -1.01232e-20  1.65325e-04  3.55001e-04
 2.48100e+01  1.02632e-20 -1.67611e-04 -3.71499e-04
 2.48200e+01 -1.02068e-20  1.66690e-04  3.57026e-04
 2.48300e+01  1.02914e-20 -1.68071e-04 -3.73439e-04
 2.48400e+01 -1.02881e-20  1.68018e-04  3.59052e-04
 2.48500e+01  1.03224e-20 -1.68577e-04 -3.75406e-04
 2.48600e+01 -1.03676e-20  1.69315e-04  3.61081e-04
 2.48700e+01  1.03559e-20 -1.69125e-04 -3.77401e-04
 2.48800e+01 -1.04455e-20  1.70588e-04  3.63115e-04
 2.48900e+01  1.03917e-20 -1.69709e-04 -3.79421e-04
 2.49000e+01 -1.05222e-20  1.71840e-04  3.65154e-04
 2.49100e+01  1.04295e-20 -1.70326e-04 -3.81467e-04
 2.49200e+01 -1.05979e-20  1.73076e-04  3.67200e-04
 2.49300e+01  1.04690e-20 -1.70971e-04 -3.83538e-04
 2.49400e+01 -1.06729e-20  1.74301e-04  3.69253e-04
 2.49500e+01  1.05100e-20 -1.71641e-04 -3.85633e-04
 2.49600e+01 -1.07474e-20  1.75518e-04  3.71314e-04
 2.49700e+01  1.05522e-20 -1.72330e-04 -3.87753e-04
 2.49800e+01 -1.08217e-20  1.76732e-04  3.73384e-04
 2.49900e+01  1.05954e-20 -1.73036e-04 -3.89896e-04
